date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather,year,month,day,hour,weekday,is_weekend,season,wind_dir_label,season_encoded,wind_dir_encoded
12-09-2014,0.73442623,0.93877551,0.604395604,341,0.20754717,0,0.85,sun,sun,2014,9,12,0,4,0,Fall,N,0,1
13-09-2014,0.752459016,0.142857143,0.417582418,315,0.439767779,0,0.84,sun,drizzle,2014,9,13,0,5,1,Fall,NW,0,3
14-09-2014,0.808196721,0.795918367,0.153846154,100,0.500725689,0,0.25,sun,fog,2014,9,14,0,6,1,Fall,E,0,0
15-09-2014,0.826229508,0.979591837,0.087912088,243,0.510885341,0,0.84,sun,sun,2014,9,15,0,0,0,Fall,SW,0,6
16-09-2014,0.716393443,0.87755102,0.263736264,11,0.535558781,0,0.24,sun,sun,2014,9,16,0,1,0,Fall,N,0,1
17-09-2014,0.73442623,0.367346939,0.208791209,238,0.602322206,0.008944544,0.64,rain,rain,2014,9,17,0,2,0,Fall,SW,0,6
18-09-2014,0.68852459,0.836734694,0.296703297,48,0.490566038,0.005366726,0.05,rain,rain,2014,9,18,0,3,0,Fall,NE,0,2
19-09-2014,0.780327869,0.816326531,0.263736264,41,0.542815675,0,0.22,sun,fog,2014,9,19,0,4,0,Fall,NE,0,2
20-09-2014,0.760655738,0.734693878,0.43956044,165,0.486211901,0,0.63,fog,fog,2014,9,20,0,5,1,Fall,S,0,4
21-09-2014,0.762295082,0.102040816,0.285714286,81,0.343976778,0,0.86,sun,rain,2014,9,21,0,6,1,Fall,E,0,0
22-09-2014,0.73442623,0.510204082,0.186813187,290,0.496371553,0.005366726,0.42,rain,sun,2014,9,22,0,0,0,Fall,W,0,7
23-09-2014,0.670491803,0.673469388,0.230769231,157,0.600870827,0.327370304,0.22,rain,rain,2014,9,23,0,1,0,Fall,SE,0,5
24-09-2014,0.670491803,0.897959184,0.252747253,215,0.653120464,0.363148479,0.95,rain,rain,2014,9,24,0,2,0,Fall,SW,0,6
25-09-2014,0.716393443,0.102040816,0.230769231,157,0.570391872,0.076923077,0.29,rain,rain,2014,9,25,0,3,0,Fall,SE,0,5
26-09-2014,0.680327869,0.734693878,0.318681319,133,0.685050798,0.15921288,0.76,rain,rain,2014,9,26,0,4,0,Fall,SE,0,5
27-09-2014,0.654098361,0.653061224,0.307692308,66,0.552975327,0,0.17,fog,fog,2014,9,27,0,5,1,Fall,NE,0,2
28-09-2014,0.63442623,0.428571429,0.175824176,335,0.616835994,0,0.86,fog,rain,2014,9,28,0,6,1,Fall,NW,0,3
29-09-2014,0.580327869,0.408163265,0.340659341,6,0.628447025,0.01431127,0.78,rain,rain,2014,9,29,0,0,0,Fall,N,0,1
30-09-2014,0.642622951,0.102040816,0.241758242,13,0.460087083,0,0.96,sun,sun,2014,9,30,0,1,0,Fall,N,0,1
01-10-2014,0.606557377,0.102040816,0.186813187,72,0.59796807,0,0.2,sun,sun,2014,10,1,0,2,0,Fall,E,0,0
02-10-2014,0.606557377,0.959183673,0.175824176,162,0.355587808,0,0.56,sun,sun,2014,10,2,0,3,0,Fall,S,0,4
03-10-2014,0.63442623,0.06122449,0.065934066,65,0.542815675,0,0.22,sun,sun,2014,10,3,0,4,0,Fall,NE,0,2
04-10-2014,0.680327869,0.591836735,0.087912088,346,0.576197388,0,0.9,sun,sun,2014,10,4,0,5,1,Fall,N,0,1
05-10-2014,0.708196721,0.204081633,0.10989011,129,0.644412192,0,0.44,fog,fog,2014,10,5,0,6,1,Fall,SE,0,5
06-10-2014,0.762295082,0.591836735,0.230769231,205,0.611030479,0,0.43,fog,fog,2014,10,6,0,0,0,Fall,SW,0,6
07-10-2014,0.662295082,0.612244898,0.065934066,275,0.64586357,0,0.81,fog,fog,2014,10,7,0,1,0,Fall,W,0,7
08-10-2014,0.672131148,0.469387755,0.153846154,255,0.477503628,0,0.87,fog,fog,2014,10,8,0,2,0,Fall,W,0,7
09-10-2014,0.58852459,0.163265306,0.065934066,265,0.441219158,0,0.46,fog,fog,2014,10,9,0,3,0,Fall,W,0,7
10-10-2014,0.58852459,0.040816327,0.373626374,24,0.452830189,0.005366726,0.39,rain,rain,2014,10,10,0,4,0,Fall,NE,0,2
11-10-2014,0.616393443,0.612244898,0.340659341,280,0.531204644,0.132379249,0.5,rain,rain,2014,10,11,0,5,1,Fall,W,0,7
12-10-2014,0.608196721,0.795918367,0.186813187,252,0.229317852,0,0.41,sun,sun,2014,10,12,0,6,1,Fall,W,0,7
13-10-2014,0.63442623,0.734693878,0.296703297,309,0.685050798,0.135957066,0.06,rain,rain,2014,10,13,0,0,0,Fall,NW,0,3
14-10-2014,0.590163934,0.714285714,0.197802198,288,0.497822932,0.127012522,0.49,rain,rain,2014,10,14,0,1,0,Fall,W,0,7
15-10-2014,0.580327869,0.469387755,0.472527473,163,0.431059507,0.153846154,0.47,rain,rain,2014,10,15,0,2,0,Fall,S,0,4
16-10-2014,0.644262295,0.612244898,0.318681319,94,0.124818578,0,0.83,sun,sun,2014,10,16,0,3,0,Fall,E,0,0
17-10-2014,0.590163934,0.102040816,0.285714286,269,0.486211901,0.059033989,0.9,rain,rain,2014,10,17,0,4,0,Fall,W,0,7
18-10-2014,0.670491803,0.020408163,0.164835165,320,0.46298984,0.268336315,0.05,rain,rain,2014,10,18,0,5,1,Fall,NW,0,3
19-10-2014,0.698360656,0.387755102,0.307692308,109,0.361393324,0,0.9,sun,sun,2014,10,19,0,6,1,Fall,E,0,0
20-10-2014,0.58852459,0.551020408,0.296703297,335,0.394775036,0.209302326,0.08,rain,rain,2014,10,20,0,0,0,Fall,NW,0,3
21-10-2014,0.580327869,0.204081633,0.472527473,309,0.48766328,0.017889088,0.56,rain,snow,2014,10,21,0,1,0,Fall,NW,0,3
22-10-2014,0.572131148,0.06122449,0.505494505,237,0.406386067,0.572450805,0.3,rain,rain,2014,10,22,0,2,0,Fall,SW,0,6
23-10-2014,0.496721311,0.285714286,0.461538462,24,0.574746009,0.168157424,0.2,rain,rain,2014,10,23,0,3,0,Fall,NE,0,2
24-10-2014,0.506557377,0.102040816,0.307692308,140,0.383164006,0.073345259,0.89,rain,rain,2014,10,24,0,4,0,Fall,SE,0,5
25-10-2014,0.53442623,0.979591837,0.549450549,116,0.513788099,0.109123435,0.39,rain,rain,2014,10,25,0,5,1,Fall,SE,0,5
26-10-2014,0.462295082,0.591836735,0.505494505,24,0.663280116,0.026833631,0.44,rain,rain,2014,10,26,0,6,1,Fall,NE,0,2
27-10-2014,0.490163934,0.755102041,0.21978022,78,0.486211901,0.01431127,0.76,rain,fog,2014,10,27,0,0,0,Fall,E,0,0
28-10-2014,0.524590164,0.020408163,0.384615385,67,0.544267054,0.227191413,0.48,rain,rain,2014,10,28,0,1,0,Fall,NE,0,2
29-10-2014,0.590163934,0.285714286,0.296703297,172,0.534107402,0.008944544,0.86,rain,drizzle,2014,10,29,0,2,0,Fall,S,0,4
30-10-2014,0.562295082,0.204081633,0.307692308,11,0.493468795,0.454382826,0.19,rain,rain,2014,10,30,0,3,0,Fall,N,0,1
31-10-2014,0.470491803,0.142857143,0.175824176,287,0.481857765,0.30411449,1,rain,rain,2014,10,31,0,4,0,Fall,W,0,7
01-11-2014,0.424590164,0.510204082,0.087912088,127,0.409288824,0,0.91,fog,fog,2014,11,1,0,5,1,Fall,SE,0,5
02-11-2014,0.460655738,0.897959184,0.274725275,95,0.513788099,0.032200358,0.16,rain,rain,2014,11,2,0,6,1,Fall,E,0,0
03-11-2014,0.53442623,0.87755102,0.483516484,91,0.45137881,0.194991055,0.27,rain,rain,2014,11,3,0,0,0,Fall,E,0,0
04-11-2014,0.53442623,0.081632653,0.318681319,140,0.716981132,0.073345259,0.4,rain,rain,2014,11,4,0,1,0,Fall,SE,0,5
05-11-2014,0.544262295,0.102040816,0.186813187,30,0.6095791,0.085867621,0.65,rain,rain,2014,11,5,0,2,0,Fall,NE,0,2
06-11-2014,0.572131148,0.510204082,0.692307692,333,0.281567489,0.073345259,0.24,rain,rain,2014,11,6,0,3,0,Fall,NW,0,3
07-11-2014,0.478688525,0.06122449,0.208791209,19,0.288824383,0,0.57,sun,sun,2014,11,7,0,4,0,Fall,N,0,1
08-11-2014,0.398360656,0.367346939,0.043956044,145,0.473149492,0,0.4,fog,rain,2014,11,8,0,5,1,Fall,SE,0,5
09-11-2014,0.470491803,0.387755102,0.285714286,315,0.433962264,0.091234347,0.05,rain,rain,2014,11,9,0,6,1,Fall,NW,0,3
10-11-2014,0.398360656,0.653061224,0.384615385,159,0.465892598,0,0.74,sun,sun,2014,11,10,0,0,0,Fall,S,0,4
11-11-2014,0.270491803,0.387755102,0.802197802,348,0.586357039,0,0.37,sun,fog,2014,11,11,0,1,0,Fall,N,0,1
12-11-2014,0.23442623,0.979591837,0.791208791,42,0.538461538,0,0.05,sun,sun,2014,11,12,0,2,0,Fall,NE,0,2
13-11-2014,0.252459016,0.224489796,0.472527473,253,0.53701016,0,0.44,sun,sun,2014,11,13,0,3,0,Fall,W,0,7
14-11-2014,0.208196721,0.93877551,0.450549451,129,0.702467344,0,0.74,sun,sun,2014,11,14,0,4,0,Fall,SE,0,5
15-11-2014,0.23442623,0,0.417582418,59,0.290275762,0,0.13,sun,sun,2014,11,15,0,5,1,Fall,NE,0,2
16-11-2014,0.244262295,0.510204082,0.417582418,150,0.506531205,0,0.65,sun,drizzle,2014,11,16,0,6,1,Fall,SE,0,5
17-11-2014,0.263934426,0.265306122,0.164835165,286,0.407837446,0,0.39,sun,sun,2014,11,17,0,0,0,Fall,W,0,7
18-11-2014,0.23442623,0.755102041,0.054945055,4,0.701015965,0,0.02,sun,sun,2014,11,18,0,1,0,Fall,N,0,1
19-11-2014,0.342622951,0.734693878,0.164835165,265,0.1712627,0,0.98,sun,drizzle,2014,11,19,0,2,0,Fall,W,0,7
20-11-2014,0.398360656,0.204081633,0.186813187,344,0.177068215,0.064400716,0.96,rain,rain,2014,11,20,0,3,0,Fall,N,0,1
21-11-2014,0.442622951,0.714285714,0.472527473,129,0.535558781,0.271914132,0.23,rain,rain,2014,11,21,0,4,0,Fall,SE,0,5
22-11-2014,0.38852459,0.244897959,0.472527473,266,0.656023222,0.008944544,0.18,rain,rain,2014,11,22,0,5,1,Fall,W,0,7
23-11-2014,0.426229508,0.857142857,0.516483516,177,0.603773585,0.212880143,0.17,rain,rain,2014,11,23,0,6,1,Fall,S,0,4
24-11-2014,0.38852459,0.040816327,0.373626374,252,0.375907112,0.023255814,0.63,rain,sun,2014,11,24,0,0,0,Fall,W,0,7
25-11-2014,0.506557377,0.653061224,0.450549451,55,0.711175617,0.327370304,0.87,rain,rain,2014,11,25,0,1,0,Fall,NE,0,2
26-11-2014,0.570491803,0.102040816,0.384615385,82,0.313497823,0.005366726,0.34,rain,fog,2014,11,26,0,2,0,Fall,E,0,0
27-11-2014,0.552459016,1,0.681318681,98,0.682148041,0.059033989,0.61,rain,sun,2014,11,27,0,3,0,Fall,E,0,0
28-11-2014,0.38852459,0.183673469,0.593406593,148,0.332365747,0.613595707,0,rain,rain,2014,11,28,0,4,0,Fall,SE,0,5
29-11-2014,0.126229508,0.081632653,0.538461538,328,0.441219158,0.064400716,0.99,snow,snow,2014,11,29,0,5,1,Fall,NW,0,3
30-11-2014,0.090163934,0.448979592,0.43956044,155,0.58490566,0,0.24,sun,sun,2014,11,30,0,6,1,Fall,SE,0,5
01-12-2014,0.144262295,0.183673469,0.197802198,189,0.278664731,0,0.44,sun,sun,2014,12,1,0,0,0,Winter,S,3,4
02-12-2014,0.163934426,0.87755102,0.582417582,262,0.705370102,0,0.48,fog,fog,2014,12,2,0,1,0,Winter,W,3,7
03-12-2014,0.28852459,0.020408163,0.351648352,79,0.439767779,0,0.97,sun,sun,2014,12,3,0,2,0,Winter,E,3,0
04-12-2014,0.324590164,0.244897959,0.076923077,251,0.51233672,0.01431127,0.88,rain,rain,2014,12,4,0,3,0,Winter,W,3,7
05-12-2014,0.444262295,0.795918367,0.296703297,96,0.660377358,0.053667263,0.15,rain,rain,2014,12,5,0,4,0,Winter,E,3,0
06-12-2014,0.444262295,0.020408163,0.351648352,259,0.377358491,0.132379249,0.97,rain,rain,2014,12,6,0,5,1,Winter,W,3,7
07-12-2014,0.460655738,0.387755102,0.263736264,259,0.64586357,0,0.92,sun,sun,2014,12,7,0,6,1,Winter,W,3,7
08-12-2014,0.506557377,0,0.417582418,102,0.730043541,0.162790698,0.18,rain,drizzle,2014,12,8,0,0,0,Winter,E,3,0
09-12-2014,0.562295082,0.734693878,0.516483516,39,0.396226415,0.177101968,0.22,rain,snow,2014,12,9,0,1,0,Winter,NE,3,2
10-12-2014,0.598360656,0.163265306,0.692307692,272,0.690856313,0.23255814,0.82,rain,rain,2014,12,10,0,2,0,Winter,W,3,7
11-12-2014,0.496721311,0.326530612,0.659340659,100,0.236574746,0.123434705,0.24,rain,rain,2014,12,11,0,3,0,Winter,E,3,0
12-12-2014,0.424590164,0.163265306,0.362637363,358,0.54862119,0,0.15,sun,sun,2014,12,12,0,4,0,Winter,N,3,1
13-12-2014,0.352459016,0.204081633,0.076923077,307,0.313497823,0,0.53,fog,fog,2014,12,13,0,5,1,Winter,NW,3,3
14-12-2014,0.362295082,0.285714286,0.340659341,220,0.628447025,0,0.72,fog,fog,2014,12,14,0,6,1,Winter,SW,3,6
15-12-2014,0.43442623,0.469387755,0.604395604,307,0.616835994,0,0,sun,sun,2014,12,15,0,0,0,Winter,NW,3,3
16-12-2014,0.424590164,0.755102041,0.395604396,123,0.793904209,0,0.41,sun,sun,2014,12,16,0,1,0,Winter,SE,3,5
17-12-2014,0.370491803,0.693877551,0.131868132,230,0.698113208,0.050089445,0.18,rain,rain,2014,12,17,0,2,0,Winter,SW,3,6
18-12-2014,0.38852459,0.591836735,0.296703297,177,0.467343977,0.23255814,0.96,rain,rain,2014,12,18,0,3,0,Winter,S,3,4
19-12-2014,0.424590164,0.612244898,0.428571429,62,0.335268505,0.053667263,0.33,rain,rain,2014,12,19,0,4,0,Winter,NE,3,2
20-12-2014,0.444262295,0.979591837,0.56043956,115,0.574746009,0.350626118,0.79,rain,snow,2014,12,20,0,5,1,Winter,SE,3,5
21-12-2014,0.498360656,0.081632653,0.527472527,190,0.483309144,0,0.54,sun,sun,2014,12,21,0,6,1,Winter,S,3,4
22-12-2014,0.398360656,0.87755102,0.120879121,61,0.716981132,0,0.17,sun,sun,2014,12,22,0,0,0,Winter,NE,3,2
23-12-2014,0.406557377,1,0.373626374,255,0.177068215,0.368515206,0.33,rain,rain,2014,12,23,0,1,0,Winter,W,3,7
24-12-2014,0.306557377,0.265306122,0.153846154,6,0.809869376,0.094812165,0.88,rain,rain,2014,12,24,0,2,0,Winter,N,3,1
25-12-2014,0.298360656,0.204081633,0.197802198,154,0.568940493,0,0.44,fog,fog,2014,12,25,0,3,0,Winter,SE,3,5
26-12-2014,0.244262295,0.163265306,0.087912088,91,0.374455733,0,0.05,fog,fog,2014,12,26,0,4,0,Winter,E,3,0
27-12-2014,0.350819672,0.673469388,0.494505495,13,0.59796807,0.059033989,0.2,rain,fog,2014,12,27,0,5,1,Winter,N,3,1
28-12-2014,0.280327869,0.224489796,0.153846154,228,0.680696662,0.073345259,0.69,rain,rain,2014,12,28,0,6,1,Winter,SW,3,6
29-12-2014,0.23442623,0.693877551,0.428571429,85,0.507982583,0,0.95,fog,fog,2014,12,29,0,0,0,Winter,E,3,0
30-12-2014,0.144262295,0.693877551,0.351648352,132,0.236574746,0,0.47,sun,sun,2014,12,30,0,1,0,Winter,SE,3,5
31-12-2014,0.13442623,0,0.285714286,182,0.449927431,0,0.38,sun,sun,2014,12,31,0,2,0,Winter,S,3,4
01-01-2015,0.163934426,0.795918367,0.087912088,61,0.642960813,0,0.3,sun,sun,2015,1,1,0,3,0,Winter,NE,3,2
02-01-2015,0.216393443,0.428571429,0.208791209,218,0.564586357,0.026833631,0.09,rain,rain,2015,1,2,0,4,0,Winter,SW,3,6
03-01-2015,0.23442623,0.571428571,0.142857143,245,0.468795356,0,0.29,fog,fog,2015,1,3,0,5,1,Winter,SW,3,6
04-01-2015,0.352459016,0.142857143,0.450549451,229,0.682148041,0.182468694,0.17,rain,rain,2015,1,4,0,6,1,Winter,SW,3,6
05-01-2015,0.478688525,0.204081633,0.659340659,78,0.599419448,0.14490161,0.59,rain,rain,2015,1,5,0,0,0,Winter,E,3,0
06-01-2015,0.424590164,0.816326531,0.098901099,148,0.611030479,0,0.87,fog,fog,2015,1,6,0,1,0,Winter,SE,3,5
07-01-2015,0.344262295,0.734693878,0.131868132,137,0.432510885,0,0.72,fog,fog,2015,1,7,0,2,0,Winter,SE,3,5
08-01-2015,0.280327869,0.265306122,0.241758242,313,0.417997097,0,0.94,fog,fog,2015,1,8,0,3,0,Winter,NW,3,3
09-01-2015,0.342622951,0.591836735,0.021978022,64,0.245283019,0.005366726,0.14,rain,rain,2015,1,9,0,4,0,Winter,NE,3,2
10-01-2015,0.352459016,0.693877551,0.010989011,12,0.454281567,0.103756708,0.03,rain,rain,2015,1,10,0,5,1,Winter,N,3,1
11-01-2015,0.396721311,0.408163265,0.076923077,212,0.628447025,0.026833631,0.62,rain,rain,2015,1,11,0,6,1,Winter,SW,3,6
12-01-2015,0.378688525,0.734693878,0.131868132,241,0.46298984,0,0.39,fog,fog,2015,1,12,0,0,0,Winter,SW,3,6
13-01-2015,0.324590164,0.081632653,0.252747253,212,0.557329463,0,0.08,fog,fog,2015,1,13,0,1,0,Winter,SW,3,6
14-01-2015,0.23442623,0.367346939,0.263736264,180,0.653120464,0,0.08,fog,fog,2015,1,14,0,2,0,Winter,S,3,4
15-01-2015,0.270491803,0.265306122,0.307692308,337,0.545718433,0.17352415,0.25,rain,rain,2015,1,15,0,3,0,Winter,NW,3,3
16-01-2015,0.408196721,0.510204082,0.450549451,172,0.560232221,0,0.03,fog,rain,2015,1,16,0,4,0,Winter,S,3,4
17-01-2015,0.396721311,0.06122449,0.263736264,159,0.294629898,0.468694097,0.8,rain,rain,2015,1,17,0,5,1,Winter,S,3,4
18-01-2015,0.470491803,0.489795918,0.681318681,163,0.445573295,0.381037567,0.15,rain,rain,2015,1,18,0,6,1,Winter,S,3,4
19-01-2015,0.38852459,0.897959184,0.263736264,187,0.743105951,0.008944544,0.14,rain,drizzle,2015,1,19,0,0,0,Winter,S,3,4
20-01-2015,0.342622951,0.836734694,0.285714286,190,0.506531205,0,0.98,fog,sun,2015,1,20,0,1,0,Winter,S,3,4
21-01-2015,0.23442623,0.489795918,0.098901099,307,0.76777939,0,0.51,fog,fog,2015,1,21,0,2,0,Winter,NW,3,3
22-01-2015,0.378688525,0.346938776,0.098901099,255,0.387518142,0.01431127,0.68,rain,rain,2015,1,22,0,3,0,Winter,W,3,7
23-01-2015,0.460655738,0.795918367,0.241758242,182,0.525399129,0.103756708,0.04,rain,rain,2015,1,23,0,4,0,Winter,S,3,4
24-01-2015,0.542622951,0.142857143,0.318681319,116,0.436865022,0.008944544,0.19,rain,rain,2015,1,24,0,5,1,Winter,SE,3,5
25-01-2015,0.524590164,0.775510204,0.10989011,281,0.577648766,0,0.78,fog,fog,2015,1,25,0,6,1,Winter,W,3,7
26-01-2015,0.48852459,0.795918367,0.197802198,195,0.622641509,0,0.17,fog,fog,2015,1,26,0,0,0,Winter,S,3,4
27-01-2015,0.442622951,0.265306122,0.175824176,33,0.579100145,0.01431127,0.01,rain,rain,2015,1,27,0,1,0,Winter,NE,3,2
28-01-2015,0.406557377,0.632653061,0.153846154,51,0.642960813,0,0.92,fog,fog,2015,1,28,0,2,0,Winter,NE,3,2
29-01-2015,0.378688525,0.755102041,0.274725275,111,0.490566038,0,0.12,sun,sun,2015,1,29,0,3,0,Winter,E,3,0
30-01-2015,0.278688525,0.653061224,0.043956044,251,0.464441219,0,0.03,fog,fog,2015,1,30,0,4,0,Winter,W,3,7
31-01-2015,0.296721311,0.448979592,0.164835165,81,0.236574746,0,0.41,fog,fog,2015,1,31,0,5,1,Winter,E,3,0
01-02-2015,0.350819672,0.285714286,0.241758242,231,0.58490566,0.026833631,0.73,rain,rain,2015,2,1,0,6,1,Winter,SW,3,6
02-02-2015,0.38852459,0.653061224,0.395604396,226,0.516690856,0.132379249,0.6,rain,sun,2015,2,2,0,0,0,Winter,SW,3,6
03-02-2015,0.380327869,0.489795918,0.164835165,232,0.481857765,0.023255814,0.94,rain,rain,2015,2,3,0,1,0,Winter,SW,3,6
04-02-2015,0.370491803,0.326530612,0.142857143,220,0.464441219,0.150268336,0.07,rain,rain,2015,2,4,0,2,0,Winter,SW,3,6
05-02-2015,0.478688525,0.653061224,0.461538462,41,0.486211901,0.468694097,0.66,rain,rain,2015,2,5,0,3,0,Winter,NE,3,2
06-02-2015,0.524590164,0.93877551,0.450549451,20,0.457184325,0.309481216,0.62,rain,rain,2015,2,6,0,4,0,Winter,N,3,1
07-02-2015,0.478688525,0.020408163,0.461538462,41,0.41509434,0.422182469,0.08,rain,rain,2015,2,7,0,5,1,Winter,NE,3,2
08-02-2015,0.506557377,0.265306122,0.384615385,112,0.526850508,0.064400716,0.93,rain,rain,2015,2,8,0,6,1,Winter,E,3,0
09-02-2015,0.478688525,0.795918367,0.230769231,104,0.561683599,0.109123435,0.1,rain,rain,2015,2,9,0,0,0,Winter,E,3,0
10-02-2015,0.470491803,0.795918367,0.395604396,191,0.380261248,0.005366726,0.98,rain,rain,2015,2,10,0,1,0,Winter,S,3,4
11-02-2015,0.426229508,0.775510204,0.065934066,16,0.433962264,0,1,fog,fog,2015,2,11,0,2,0,Winter,N,3,1
12-02-2015,0.552459016,0.102040816,0.186813187,119,0.46298984,0.017889088,0.41,rain,rain,2015,2,12,0,3,0,Winter,SE,3,5
13-02-2015,0.490163934,0.102040816,0.142857143,128,0.492017417,0,0.12,fog,fog,2015,2,13,0,4,0,Winter,SE,3,5
14-02-2015,0.470491803,0.040816327,0.274725275,129,0.473149492,0.005366726,0.35,rain,fog,2015,2,14,0,5,1,Winter,SE,3,5
15-02-2015,0.38852459,0.12244898,0.483516484,59,0.587808418,0,0.12,sun,drizzle,2015,2,15,0,6,1,Winter,NE,3,2
16-02-2015,0.462295082,0.142857143,0.681318681,47,0.252539913,0,0.11,fog,fog,2015,2,16,0,0,0,Winter,NE,3,2
17-02-2015,0.460655738,0.836734694,0.395604396,28,0.277213353,0,0.36,sun,sun,2015,2,17,0,1,0,Winter,NE,3,2
18-02-2015,0.396721311,0.285714286,0.241758242,96,0.519593614,0,0.73,sun,fog,2015,2,18,0,2,0,Winter,E,3,0
19-02-2015,0.43442623,0.93877551,0.197802198,9,0.404934688,0.082289803,0.72,rain,rain,2015,2,19,0,3,0,Winter,N,3,1
20-02-2015,0.424590164,0.571428571,0.054945055,241,0.619738752,0.01431127,0.51,rain,rain,2015,2,20,0,4,0,Winter,SW,3,6
21-02-2015,0.416393443,0.653061224,0.450549451,313,0.661828737,0,0.7,sun,sun,2015,2,21,0,5,1,Winter,NW,3,3
22-02-2015,0.370491803,0.591836735,0.417582418,231,0.525399129,0,0.01,sun,rain,2015,2,22,0,6,1,Winter,SW,3,6
23-02-2015,0.344262295,0.775510204,0.10989011,276,0.336719884,0,0.55,sun,sun,2015,2,23,0,0,0,Winter,W,3,7
24-02-2015,0.342622951,0.530612245,0.120879121,283,0.644412192,0,0.59,sun,sun,2015,2,24,0,1,0,Winter,W,3,7
25-02-2015,0.398360656,0.714285714,0.065934066,202,0.521044993,0.073345259,0.22,rain,rain,2015,2,25,0,2,0,Winter,S,3,4
26-02-2015,0.444262295,0.571428571,0.10989011,246,0.275761974,0.168157424,0.39,rain,rain,2015,2,26,0,3,0,Winter,SW,3,6
27-02-2015,0.398360656,0.755102041,0.395604396,289,0.288824383,0.327370304,0.63,rain,rain,2015,2,27,0,4,0,Winter,W,3,7
28-02-2015,0.378688525,0.653061224,0.516483516,263,0.712626996,0,0.84,sun,sun,2015,2,28,0,5,1,Winter,W,3,7
01-03-2015,0.324590164,0.734693878,0.197802198,213,0.687953556,0,0.22,sun,sun,2015,3,1,0,6,1,Spring,SW,1,6
02-03-2015,0.378688525,0.530612245,0.483516484,199,0.126269956,0,0.28,sun,sun,2015,3,2,0,0,0,Spring,S,1,4
03-03-2015,0.298360656,0.653061224,0.186813187,78,0.294629898,0,0.77,sun,sun,2015,3,3,0,1,0,Spring,E,1,0
04-03-2015,0.326229508,0.06122449,0.153846154,342,0.657474601,0,0.89,sun,sun,2015,3,4,0,2,0,Spring,N,1,1
05-03-2015,0.38852459,0.428571429,0.098901099,343,0.489114659,0,0.5,sun,sun,2015,3,5,0,3,0,Spring,N,1,1
06-03-2015,0.424590164,0.020408163,0.10989011,172,0.593613933,0,0.68,sun,sun,2015,3,6,0,4,0,Spring,S,1,4
07-03-2015,0.462295082,0.183673469,0.252747253,68,0.483309144,0,0.94,fog,sun,2015,3,7,0,5,1,Spring,E,1,0
08-03-2015,0.470491803,0.081632653,0.142857143,86,0.586357039,0,0.88,fog,fog,2015,3,8,0,6,1,Spring,E,1,0
09-03-2015,0.432786885,0.183673469,0.153846154,100,0.493468795,0,0.3,fog,fog,2015,3,9,0,0,0,Spring,E,1,0
10-03-2015,0.424590164,0.653061224,0.241758242,7,0.428156749,0.01431127,0.49,rain,rain,2015,3,10,0,1,0,Spring,N,1,1
11-03-2015,0.506557377,0.755102041,0.296703297,332,0.64586357,0.044722719,0.19,rain,rain,2015,3,11,0,2,0,Spring,NW,1,3
12-03-2015,0.570491803,0.244897959,0.307692308,199,0.521044993,0,0.54,sun,sun,2015,3,12,0,3,0,Spring,S,1,4
13-03-2015,0.53442623,0.612244898,0.197802198,86,0.586357039,0.035778175,0.8,rain,rain,2015,3,13,0,4,0,Spring,E,1,0
14-03-2015,0.506557377,0.93877551,0.373626374,42,0.515239478,0.30411449,0.01,rain,rain,2015,3,14,0,5,1,Spring,NE,1,2
15-03-2015,0.398360656,0.714285714,0.417582418,108,0.420899855,1,0.24,rain,sun,2015,3,15,0,6,1,Spring,E,1,0
16-03-2015,0.452459016,0.897959184,0.285714286,151,0.725689405,0.017889088,0.12,rain,rain,2015,3,16,0,0,0,Spring,SE,1,5
17-03-2015,0.414754098,0.469387755,0.241758242,16,0.542815675,0.01431127,0.91,rain,rain,2015,3,17,0,1,0,Spring,N,1,1
18-03-2015,0.498360656,0.285714286,0.230769231,132,0.439767779,0,0.69,sun,sun,2015,3,18,0,2,0,Spring,SE,1,5
19-03-2015,0.516393443,0.571428571,0.164835165,147,0.677793904,0,0.66,sun,fog,2015,3,19,0,3,0,Spring,SE,1,5
20-03-2015,0.498360656,0.142857143,0.164835165,276,0.300435414,0.073345259,0.57,rain,rain,2015,3,20,0,4,0,Spring,W,1,7
21-03-2015,0.478688525,0.081632653,0.472527473,231,0.81712627,0.067978533,0.98,rain,rain,2015,3,21,0,5,1,Spring,SW,1,6
22-03-2015,0.416393443,0.571428571,0.208791209,313,0.465892598,0.017889088,0.81,rain,rain,2015,3,22,0,6,1,Spring,NW,1,3
23-03-2015,0.398360656,0.93877551,0.263736264,227,0.307692308,0.14490161,0.74,rain,rain,2015,3,23,0,0,0,Spring,SW,1,6
24-03-2015,0.43442623,0.06122449,0.384615385,138,0.769230769,0.135957066,0.83,rain,rain,2015,3,24,0,1,0,Spring,SE,1,5
25-03-2015,0.478688525,0.224489796,0.43956044,210,0.425253991,0.091234347,0.63,rain,rain,2015,3,25,0,2,0,Spring,SW,1,6
26-03-2015,0.626229508,0.897959184,0.197802198,27,0.526850508,0,0.68,sun,sun,2015,3,26,0,3,0,Spring,NE,1,2
27-03-2015,0.570491803,0.020408163,0.395604396,50,0.596516691,0.017889088,0.82,rain,snow,2015,3,27,0,4,0,Spring,NE,1,2
